"time","space","u","f"
0.04,0.01,0.0001947511228114266,0.8954625245349063
0.04,0.02,0.00038446478246378484,0.986674671847645
0.04,0.03,0.0005675751257764448,1.0850055400259049
0.04,0.04,0.0007432719461150584,1.1907520627323114
0.04,0.05,0.0009114032076675006,1.3041938272582843
0.04,0.06,0.0010723775697198097,1.4255890446762345
0.04,0.07,0.001227066910932131,1.555170355480056
0.04,0.08,0.0013767088536146535,1.6931405076345525
0.04,0.09,0.0015228092880035563,1.8396679492915273
0.04,0.1,0.0016670448965369466,1.994882383558387
0.04,0.11,0.0018111656781308002,2.158870337508818
0.04,0.12,0.001956897472454906,2.331670801985418
0.04,0.13,0.0021064402869479812,2.5132710025405403
0.04,0.14,0.002260924672999704,2.703602364975091
0.04,0.15,0.002420374635954233,2.9025367412505485
0.04,0.16,0.0025851770789352153,3.1098829629592823
0.04,0.17,0.002755507066932502,3.325383789944588
0.04,0.18,0.0029313544064618635,3.548713320980274
0.04,0.19,0.003112554005915074,3.77947493158165
0.04,0.2,0.0032987958064532156,4.017199800975861
0.04,0.21,0.00348962871292784,4.261346085981487
0.04,0.22,0.0036844523982896577,4.511298794030424
0.04,0.23,0.0038828354930584624,4.76637040082972
0.04,0.24,0.0040841706953770604,5.025802250254284
0.04,0.25,0.004287793333232524,5.288766765056826
0.04,0.26,0.0044929479908397615,5.554370486980183
0.04,0.27,0.004698942470548789,5.821657953986415
0.04,0.28,0.004905006978112901,6.089616410728969
0.04,0.29,0.005110340643480555,6.3571813362641425
0.04,0.3,0.005314128251717765,6.623242760521222
0.04,0.31,0.005515504520614845,6.886652328439558
0.04,0.32,0.0057135934253343965,7.146231058160574
0.04,0.33,0.005907510582939346,7.400777727467078
0.04,0.34,0.0060963729413481965,7.649077811028641
0.04,0.35000000000000003,0.006279285907702921,7.889912880176099
0.04,0.36,0.006455360643748997,8.12207036711939
0.04,0.37,0.006623725778485908,8.344353586957896
0.04,0.38,0.006783528149077462,8.555591903710186
0.04,0.39,0.0069339465364049065,8.75465092108771
0.04,0.4,0.00707419824157473,8.940442575003575
0.04,0.41000000000000003,0.007203538503381112,9.111935002961408
0.04,0.42,0.00732126339797436,9.268162065593822
0.04,0.43,0.007426725294251597,9.408232397760099
0.04,0.44,0.007519358861604479,9.53133787077505
0.04,0.45,0.007598650056620557,9.636761353490536
0.04,0.46,0.007664147959582432,9.72388366801247
0.04,0.47000000000000003,0.007715462873889382,9.792189645694597
0.04,0.48,0.007752331327686176,9.841273200552852
0.04,0.49,0.007774545157884963,9.870841350202877
0.04,0.5,0.007781975592324606,9.880717128619306
0.04,0.51,0.0077745451578849645,9.870841350202877
0.04,0.52,0.007752331327686176,9.841273200552852
0.04,0.53,0.00771546287388938,9.792189645694597
0.04,0.54,0.007664147959582434,9.72388366801247
0.04,0.55,0.007598650056620559,9.636761353490535
0.04,0.56,0.007519358861604477,9.531337870775047
0.04,0.5700000000000001,0.007426725294251596,9.408232397760097
0.04,0.58,0.007321263397974361,9.268162065593824
0.04,0.59,0.007203538503381113,9.111935002961408
0.04,0.6,0.007074198241574729,8.940442575003575
0.04,0.61,0.0069339465364049065,8.75465092108771
0.04,0.62,0.006783528149077462,8.555591903710186
0.04,0.63,0.006623725778485909,8.344353586957896
0.04,0.64,0.006455360643748998,8.12207036711939
0.04,0.65,0.006279285907702921,7.889912880176096
0.04,0.66,0.006096372941348198,7.64907781102864
0.04,0.67,0.0059075105829393465,7.400777727467076
0.04,0.68,0.0057135934253343965,7.146231058160572
0.04,0.6900000000000001,0.005515504520614846,6.886652328439557
0.04,0.7000000000000001,0.0053141282517177625,6.623242760521221
0.04,0.71,0.005110340643480558,6.357181336264145
0.04,0.72,0.0049050069781129005,6.089616410728969
0.04,0.73,0.004698942470548789,5.821657953986415
0.04,0.74,0.004492947990839763,5.554370486980183
0.04,0.75,0.004287793333232523,5.288766765056826
0.04,0.76,0.004084170695377061,5.025802250254284
0.04,0.77,0.0038828354930584607,4.76637040082972
